#separator:tab
#html:true
#notetype:Basic
#tags column:3
#deck column:4
<div class="word">nutrition</div><div class="phon">英 /njʊ&#x27;trɪʃ(ə)n/ 美 /nu&#x27;trɪʃən/</div>[sound:yd_nutrition_uk.mp3]	<ul class="trans"><li><i>n.</i> 营养，营养学<div class="en">the process of giving or getting the right type of food for good health and growth</div></li></ul><div class="rem">助记 nutri(营养) + tion → 营养； 营养学</div><div class="label">例句</div><ul><li>Nutrition and exercise are essential to fitness and health.<div class="cn">营养和运动是保持健康所必不可少的。</div></li><li>a nutrition expert<div class="cn">营养专家</div></li></ul><div class="label">搭配</div><ul><li>animal nutrition — 动物营养学</li><li>human nutrition — 人类营养学，人体营养</li><li>nutrition and health care — 营养与保健</li><li>nutrition facts — 营养标示；营养表</li></ul><div class="rel">同根 nutrient <i>adj.</i> · nutritious <i>adj.</i> · nutritional <i>adj.</i> · nutritionally <i>adv.</i> · nutrient <i>n.</i> · nutritionist <i>n.</i> · nutriment <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">gaunt</div><div class="phon">英 /gɔːnt/ 美 /ɡɔ:nt/</div>[sound:yd_gaunt_uk.mp3]	<ul class="trans"><li><i>adj.</i> 憔悴的，瘦弱的；荒凉的<div class="en">very thin and pale, especially because of illness or continued worry</div></li></ul><div class="label">例句</div><ul><li>the old man’s gaunt face<div class="cn">老人那瘦削的脸庞</div></li></ul><div class="rel">同根 gauntness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">defendant</div><div class="phon">英 /dɪ&#x27;fend(ə)nt/ 美 /dɪ&#x27;fɛndənt/</div>[sound:yd_defendant_uk.mp3]	<ul class="trans"><li><i>n.</i> 被告<div class="en">the person in a court of law who has been  accused  of doing something illegal</div></li><li><i>adj.</i> 处于被告地位的</li></ul><div class="rem">助记 defend(辩护) + ant → 需要为自己辩护的一方 → 被告</div><div class="label">例句</div><ul><li>We find the defendant not guilty.<div class="cn">我们裁定被告无罪。</div></li></ul><div class="rel">同根 defensible <i>adj.</i> · defender <i>n.</i> · defend <i>vi.</i> · defend <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">terrific</div><div class="phon">英 /tə&#x27;rɪfɪk/ 美 /tə&#x27;rɪfɪk/</div>[sound:yd_terrific_uk.mp3]	<ul class="trans"><li><i>adj.</i> 可怕的，非常的</li></ul><div class="label">例句</div><ul><li>That’s a terrific idea!<div class="cn">这个主意真棒！</div></li></ul><div class="rel">同根 terrible <i>adj.</i> · terrifying <i>adj.</i> · terrible <i>adv.</i> · terribly <i>adv.</i> · terrifically <i>adv.</i> · terribleness <i>n.</i> · terrifying <i>v.</i> · terrify <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">display</div><div class="phon">英 /dɪ&#x27;spleɪ/ 美 /dɪ&#x27;sple/</div>[sound:yd_display_uk.mp3]	<ul class="trans"><li><i>vt&amp;n.</i> 展览，陈列<div class="en">an arrangement of things for people to look at or buy</div></li></ul><div class="rem">助记 dis(分开) + play(播放， 表演) → 分开播放 → 陈列， 展览</div><div class="label">例句</div><ul><li>a dazzling display (= very good display ) of flowers<div class="cn">令人目眩神迷的花卉展</div></li><li>The window display caught her eye.<div class="cn">橱窗陈列吸引了她的目光。</div></li></ul><div class="label">搭配</div><ul><li>on display — 展览，公开展出</li><li>digital display — [计]数字显示</li><li>lcd display — n. 液晶显示器；液晶屏幕</li><li>liquid crystal display — 液晶显示；液晶显示器</li></ul>	雅思	英语::3-雅思独有
<div class="word">tonic</div><div class="phon">英 /&#x27;tɒnɪk/ 美 /&#x27;tɑnɪk/</div>[sound:yd_tonic_uk.mp3]	<ul class="trans"><li><i>n&amp;a.</i> 滋补品，补药；强身的，健体的<div class="en">a drink that you have as a medicine to give you more energy or strength when you feel tired</div></li></ul><div class="label">例句</div><ul><li>A lot of people need a tonic at the end of the winter.<div class="cn">很多人冬末需要进补。</div></li></ul><div class="label">搭配</div><ul><li>hair tonic — 生发油</li><li>tonic wine — 滋补酒</li><li>tonic water — 开胃水；奎宁水</li><li>gin and tonic — 琴酒补剂；杜松子酒补剂</li></ul><div class="rel">同根 toned <i>adj.</i> · toneless <i>adj.</i> · tonicity <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">tissue</div><div class="phon">英 /&#x27;tɪʃuː; &#x27;tɪsjuː/ 美 /&#x27;tɪʃu/</div>[sound:yd_tissue_uk.mp3]	<ul class="trans"><li><i>n.</i> 生理组织；薄纸；棉纸；织物；一套<div class="en">light thin paper used for wrapping, packing etc</div></li></ul><div class="label">例句</div><ul><li>a box of tissues<div class="cn">一盒面巾纸</div></li></ul><div class="label">搭配</div><ul><li>tissue engineering — 组织工程学</li><li>soft tissue — 软组织</li><li>tissue culture — 组织培养；体素培养</li><li>connective tissue — n. 结缔组织</li></ul>	雅思	英语::3-雅思独有
<div class="word">journal</div><div class="phon">英 /&#x27;dʒɜːn(ə)l/ 美 /&#x27;dʒɝnl/</div>[sound:yd_journal_uk.mp3]	<ul class="trans"><li><i>n.</i> 学术性刊物，期刊；日记<div class="en">a serious magazine produced for professional people or those with a particular interest</div></li></ul><div class="rem">助记 journ(日) + al → 每日都有的 → 日报； 日志</div><div class="label">例句</div><ul><li>the British Medical Journal<div class="cn">《英国医学杂志》</div></li></ul><div class="label">搭配</div><ul><li>wall street journal — 华尔街日报</li><li>medical journal — 医学期刊</li><li>academic journal — 学报，学术期刊</li><li>journal bearing — 径向轴承</li></ul><div class="rel">同根 journalist <i>n.</i> · journalism <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">thumb</div><div class="phon">英 /θʌm/ 美 /θʌm/</div>[sound:yd_thumb_uk.mp3]	<ul class="trans"><li><i>n.</i> 大拇指<div class="en">the part of your hand that is shaped like a thick short finger and helps you to hold things</div></li></ul><div class="label">例句</div><ul><li>a baby sucking its thumb<div class="cn">吮着大拇指的婴儿</div></li><li>She held the coin carefully between finger and thumb.<div class="cn">她小心翼翼地把那枚硬币捏在食指和拇指之间。</div></li></ul><div class="label">搭配</div><ul><li>rule of thumb — 经验法则</li><li>thumbs down — vt. 拇指向下；责备</li><li>green thumb — 有特殊园艺才能</li><li>rules of thumb — 经验法则；拇指规则</li></ul>	雅思	英语::3-雅思独有
<div class="word">prospectus</div><div class="phon">英 /prə&#x27;spektəs/ 美 /prə&#x27;spɛktəs/</div>[sound:yd_prospectus_uk.mp3]	<ul class="trans"><li><i>n.</i> 说明书，简介<div class="en">a small book that advertises a school, college, new business etc</div></li></ul><div class="label">例句</div><ul><li>...a prospectus for a new issue of stock.<div class="cn">…新发行股票的招股说明书。</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">dwindle</div><div class="phon">英 /&#x27;dwɪnd(ə)l/ 美 /&#x27;dwɪndl/</div>[sound:yd_dwindle_uk.mp3]	<ul class="trans"><li><i>&quot;vi.</i> 缩小, 减小&quot;<div class="en">to gradually become less and less or smaller and smaller</div></li></ul><div class="rem">助记 d + wind(风) + le → 随风而去， 越来越小 → (使)缩小</div><div class="label">例句</div><ul><li>The elephant population is dwindling.<div class="cn">大象的数量在减少。</div></li><li>His money had dwindled away.<div class="cn">他的钱在逐渐变少。</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">patch</div><div class="phon">英 /pætʃ/ 美 /pætʃ/</div>[sound:yd_patch_uk.mp3]	<ul class="trans"><li><i>n.</i> 补钉；眼罩；斑点；小块土地<div class="en">a small area of something that is different from the area around it</div></li><li><i>v.</i> 补缀<div class="en">to repair a hole in something by putting a piece of something else over it</div></li></ul><div class="label">例句</div><ul><li>Look out for icy patches on the road.<div class="cn">小心路上结冰的地方。</div></li><li>a cat with a white patch on its chest<div class="cn">胸部有一块白斑的猫</div></li></ul><div class="label">搭配</div><ul><li>patch clamp — 膜片箝</li><li>patch up — 修补；平息；拼凑</li><li>in patches — 在有些部分；在有些时候</li><li>patch test — n. [医]斑片试验；皮肤过敏试验</li></ul><div class="rel">同根 patchy <i>adj.</i> · patchiness <i>n.</i> · patching <i>n.</i> · patching <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">sketch</div><div class="phon">英 /sketʃ/ 美 /skɛtʃ/</div>[sound:yd_sketch_uk.mp3]	<ul class="trans"><li><i>n.</i> 草图，素描;<div class="en">a simple, quickly made drawing that does not show much detail</div></li><li><i>n.</i> 短剧；简述<div class="en">a short humorous scene on a television programme, in a theatre etc, that is part of a larger show</div></li><li><i>v.</i> 草拟</li></ul><div class="label">例句</div><ul><li>So if we just sketch that.<div class="cn">那么如果我们把那画个草图。</div></li><li>He squiggled a sketch on the ground.<div class="cn">他在地上胡乱地画了个草图。</div></li></ul><div class="label">搭配</div><ul><li>sketch map — 示意图，草图</li><li>design sketch — 设计图</li><li>sketch out — v. 概略地叙述；草拟</li><li>sketch in — 约略地补充</li></ul><div class="rel">同根 sketchy <i>adj.</i> · sketchily <i>adv.</i> · sketcher <i>n.</i> · sketchiness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">mean</div><div class="phon">英 /miːn/ 美 /min/</div>[sound:yd_mean_uk.mp3]	<ul class="trans"><li><i>adj.</i> 难看的，简陋的；吝啬的，自私的<div class="en">not wanting to spend money, or not wanting to use much of something</div></li><li><i>n.</i> 中间<div class="en">a method of doing something which is between two very different methods, and better than either of them …</div></li></ul><div class="label">例句</div><ul><li>He’s too mean to buy a present for his wife.<div class="cn">他很吝啬，给他妻子买件礼物都不肯。</div></li></ul><div class="label">搭配</div><ul><li>in the mean — 当其时；同时；在此期间</li><li>mean time — n. 平均时间（平均太阳时）</li><li>mean square — 均方；均方差；均方值</li><li>in the mean time — 同时</li></ul><div class="rel">同根 meaning <i>adj.</i> · meaningful <i>adj.</i> · meaningless <i>adj.</i> · meaningfully <i>adv.</i> · meanly <i>adv.</i> · meaning <i>n.</i> · meanness <i>n.</i> · meaningfulness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">defence</div><div class="phon">英 /dɪ&#x27;fens/ 美 /di&#x27;fens/</div>[sound:yd_defence_uk.mp3]	<ul class="trans"><li><i>n.</i> 防卫 防护 防御物 辩护 被告律师<div class="en">something that you say or do in order to support someone or something that is being criticized</div></li></ul><div class="rem">助记 来自defend(v. 防护； 辩护)</div><div class="label">例句</div><ul><li>The land was flat, giving no scope for defence.<div class="cn">土地非常平坦，无法做防卫之用。</div></li></ul><div class="label">搭配</div><ul><li>national defence — 国防</li><li>air defence — 防空；空防</li><li>defence against — 防御；保卫</li><li>in defence of — 保护，防护；为……辩护</li></ul><div class="rel">同根 defensive <i>adj.</i> · defending <i>adj.</i> · defenseless <i>adj.</i> · defensively <i>adv.</i> · defense <i>n.</i> · defensive <i>n.</i> · defender <i>n.</i> · defending <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">expulsion</div><div class="phon">英 /ɪk&#x27;spʌlʃ(ə)n; ek-/ 美 /ɪk&#x27;spʌlʃən/</div>[sound:yd_expulsion_uk.mp3]	<ul class="trans"><li><i>n.</i> 驱逐; 开除<div class="en">the act of forcing someone to leave a place</div></li></ul><div class="label">例句</div><ul><li>The headmaster threatened the boys with expulsion.<div class="cn">校长警告这几名男生说要开除他们。</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">solemn</div><div class="phon">英 /&#x27;sɒləm/ 美 /&#x27;sɑləm/</div>[sound:yd_solemn_uk.mp3]	<ul class="trans"><li><i>adj.</i> 庄严的，严肃的，隆重的<div class="en">very serious and not happy, for example because something bad has happened or because you are at an important occasion</div></li></ul><div class="rem">助记 sol(太阳) ＋ emn → 古时把太阳看作是神圣庄严的 → 庄严的</div><div class="label">例句</div><ul><li>a solemn expression<div class="cn">严肃的表情</div></li><li>Their faces suddenly grew solemn.<div class="cn">他们的脸突然变得严肃起来。</div></li></ul><div class="label">搭配</div><ul><li>solemn promise — 庄严承诺；誓言</li><li>solemn ceremony — 隆重的典礼</li></ul><div class="rel">同根 solemnly <i>adv.</i> · solemnity <i>n.</i> · solemnization <i>n.</i> · solemnise <i>vi.</i> · solemnize <i>vt.</i> · solemnise <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">vegetation</div><div class="phon">英 /vedʒɪ&#x27;teɪʃ(ə)n/ 美 /&#x27;vɛdʒə&#x27;teʃən/</div>[sound:yd_vegetation_uk.mp3]	<ul class="trans"><li><i>n.</i> 植被<div class="en">plants in general</div></li></ul><div class="label">例句</div><ul><li>Lefkas has an abundance of lush green vegetation.<div class="cn">莱夫卡斯有葱郁茂盛的植被。</div></li></ul><div class="label">搭配</div><ul><li>natural vegetation — 自然植被，天然植物羣</li><li>vegetation cover — 植被（覆盖）；植物覆盖层</li><li>vegetation type — 植被型，植被种类</li><li>vegetation succession — 植被演替；植被接续</li></ul><div class="rel">同根 vegetable <i>adj.</i> · vegetative <i>adj.</i> · vegetal <i>adj.</i> · vegetable <i>n.</i> · vegetal <i>n.</i> · vegetate <i>vi.</i> · vegetate <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">pliable</div><div class="phon"></div>	<ul class="trans"><li><i>adj.</i> 易弯的，柔韧的；易受影响的<div class="en">able to bend without breaking or cracking</div></li></ul><div class="label">例句</div><ul><li>a shoe made of soft pliable leather<div class="cn">柔韧的皮革做成的鞋子</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">apprehension</div><div class="phon">英 /æprɪ&#x27;henʃ(ə)n/ 美 /,æprɪ&#x27;hɛnʃən/</div>[sound:yd_apprehension_uk.mp3]	<ul class="trans"><li><i>n.</i> 理解；忧虑<div class="en">anxiety about the future, especially about dealing with something unpleasant or difficult</div></li></ul><div class="label">例句</div><ul><li>a feeling of apprehension<div class="cn">担忧的心情</div></li><li>I woke before the alarm, filled with apprehension.<div class="cn">我忧心忡忡，闹钟没响就醒了。</div></li></ul><div class="rel">同根 apprehensive <i>adj.</i> · apprehensible <i>adj.</i> · apprehensiveness <i>n.</i> · apprehend <i>vi.</i> · apprehend <i>vt.</i></div>	雅思	英语::3-雅思独有
<div class="word">rave</div><div class="phon">英 /reɪv/ 美 /rev/</div>[sound:yd_rave_uk.mp3]	<ul class="trans"><li><i>v.</i> 胡言乱语；热衷谈论<div class="en">to talk in an angry, uncontrolled, or crazy way</div></li><li><i>n.</i> 热情赞扬<div class="en">enthusiastic or extravagant praise</div></li></ul><div class="label">例句</div><ul><li>He was still ranting and raving the next morning.<div class="cn">第二天上午他仍在大叫大嚷。</div></li></ul><div class="label">搭配</div><ul><li>rave about — 对…倾倒；热情地谈论；激愤地说</li><li>rave review — 哄动热烈的好评；狂热褒评</li></ul><div class="rel">同根 raving <i>adj.</i> · raving <i>adv.</i> · raving <i>n.</i> · raver <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">doubtful</div><div class="phon">英 /&#x27;daʊtfʊl; -f(ə)l/ 美 /&#x27;daʊtfəl/</div>[sound:yd_doubtful_uk.mp3]	<ul class="trans"><li><i>adj.</i> 有疑问的；怀疑的<div class="en">not sure that something is true or right</div></li></ul><div class="label">例句</div><ul><li>‘Everything’s going to be all right, you’ll see.’ Jenny looked doubtful .<div class="cn">“一切都会顺顺当当的，你等着看好了。” 珍妮看起来不大相信的样子。</div></li></ul><div class="label">搭配</div><ul><li>doubtful of — 怀疑的，可疑的；对…怀疑</li><li>doubtful about — 怀疑的，可疑的；对…怀疑</li></ul><div class="rel">同根 doubtless <i>adj.</i> · doubting <i>adj.</i> · doubtless <i>adv.</i> · doubtfully <i>adv.</i> · doubt <i>n.</i> · doubter <i>n.</i> · doubt <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">morbid</div><div class="phon">英 /&#x27;mɔːbɪd/ 美 /&#x27;mɔrbɪd/</div>[sound:yd_morbid_uk.mp3]	<ul class="trans"><li><i>adj.</i> 疾病的，病态的<div class="en">with a strong and unhealthy interest in unpleasant subjects, especially death</div></li></ul><div class="label">例句</div><ul><li>The trip was made all the worse by Frankie’s morbid fear of flying.<div class="cn">弗朗基对坐飞机有种病态的恐惧，使得旅途变得更加糟糕。</div></li><li>His head was full of morbid thoughts.<div class="cn">他的脑袋里全是不健康的思想。</div></li></ul><div class="label">搭配</div><ul><li>morbid obesity — 病态肥胖</li></ul><div class="rel">同根 morbidly <i>adv.</i> · morbidity <i>n.</i> · morbidness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">cease</div><div class="phon">英 /siːs/ 美 /sis/</div>[sound:yd_cease_uk.mp3]	<ul class="trans"><li><i>v.</i> 停止<div class="en">to stop doing something or stop happening</div></li></ul><div class="rem">助记 c + ease(安逸， 安心) → 生于忧患， 死于安乐 → 停止， 终止</div><div class="label">例句</div><ul><li>The things people will do for charity never cease to amaze me (= I am always surprised by them ) .<div class="cn">人们的慈善义举总是让我感到惊讶。</div></li><li>The rain ceased and the sky cleared.<div class="cn">雨过天晴。</div></li></ul><div class="label">搭配</div><ul><li>cease to be — 不再是；停任</li><li>without cease — 不停地，不断地</li><li>cease from — vt. 停止</li></ul><div class="rel">同根 ceaseless <i>adj.</i> · ceaselessly <i>adv.</i></div>	雅思	英语::3-雅思独有
<div class="word">paramount</div><div class="phon">英 /&#x27;pærəmaʊnt/ 美 /&#x27;pærəmaʊnt/</div>[sound:yd_paramount_uk.mp3]	<ul class="trans"><li><i>adj.</i> 最高的；首要的<div class="en">more important than anything else</div></li></ul><div class="rem">助记 par ＋ amount(数量) → 在量上超过别的 → 最重要的， 决定性的</div><div class="label">例句</div><ul><li>During a war the interests of the state are paramount, and those of the individual come last.<div class="cn">战争时期国家利益是首要的，个人利益置于最后。</div></li><li>Women’s role as mothers is of paramount importance to society.<div class="cn">女性作为母亲的角色对社会至关重要。</div></li></ul><div class="label">搭配</div><ul><li>of paramount importance — 最重要的</li><li>paramount pictures — 派拉蒙电影公司</li></ul><div class="rel">同根 paramountcy <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">combine</div><div class="phon">英 /kəm&#x27;baɪn/ 美 /kəm&#x27;baɪn/</div>[sound:yd_combine_uk.mp3]	<ul class="trans"><li><i>v.</i> 联合；连结<div class="en">if you combine two or more different things, or if they combine, they begin to exist or work together</div></li><li><i>n.</i> 集团，联合企业<div class="en">a group of people, businesses etc who work together</div></li></ul><div class="rem">助记 com(共同) + bi(两个) + ne → 使两个在一起 → 联合， 结合</div><div class="label">例句</div><ul><li>Diets are most effective when combined with exercise.<div class="cn">节食和锻炼相结合是最有效的。</div></li><li>Ruth hesitated, uncertain of how to combine honesty and diplomacy in her answer.<div class="cn">露丝犹豫了，她不知道怎样回答才能既诚实又婉转。</div></li></ul><div class="label">搭配</div><ul><li>combine with — vt. 与...结合</li><li>combine harvester — 联合收割机</li></ul><div class="rel">同根 combined <i>adj.</i> · combining <i>adj.</i> · combinational <i>adj.</i> · combination <i>n.</i> · combinatory <i>n.</i> · combined <i>v.</i> · combining <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">avalanche</div><div class="phon">英 /&#x27;ævəlɑːnʃ/ 美 /&#x27;ævəlæntʃ/</div>[sound:yd_avalanche_uk.mp3]	<ul class="trans"><li><i>n.</i> 雪崩；大量涌来<div class="en">a large mass of snow, ice, and rocks that falls down the side of a mountain</div></li></ul><div class="label">例句</div><ul><li>Two skiers were killed in the avalanche.<div class="cn">两名滑雪者在雪崩中丧生。</div></li></ul><div class="label">搭配</div><ul><li>avalanche photodiode — 雪崩光电二极管</li></ul>	雅思	英语::3-雅思独有
<div class="word">apparatus</div><div class="phon">英 /ˌæpəˈreɪtəs/ 美 /ˌæpəˈrætəs/</div>[sound:yd_apparatus_uk.mp3]	<ul class="trans"><li><i>n.</i> 仪器；设备<div class="en">the set of tools and machines that you use for a particular scientific, medical, or technical purpose</div></li></ul><div class="rem">助记 ap(靠近) + para(排列) + tus → 靠近排列 → 器械， 器具</div><div class="label">例句</div><ul><li>Astronauts have special breathing apparatus.<div class="cn">航天员有专门的呼吸装装备。</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">ditch</div><div class="phon">英 /dɪtʃ/ 美 /dɪtʃ/</div>[sound:yd_ditch_uk.mp3]	<ul class="trans"><li><i>n.</i> 排水沟，沟渠<div class="en">a long narrow hole dug at the side of a field, road etc to hold or remove unwanted water</div></li><li><i>v.</i> 附入沟中，抛弃<div class="en">to stop having something because you no longer want it</div></li></ul><div class="label">例句</div><ul><li>Both vehicles ended up in a ditch.<div class="cn">两辆车都掉进了沟里。</div></li></ul><div class="label">搭配</div><ul><li>oxidation ditch — 氧化沟</li><li>foundation ditch — 基坑；基础沟</li><li>last ditch — 最后防线，最后手段</li><li>drainage ditch — n. 排水沟</li></ul>	雅思	英语::3-雅思独有
<div class="word">colossal</div><div class="phon">英 /kə&#x27;lɒs(ə)l/ 美 /kə&#x27;lɑsl/</div>[sound:yd_colossal_uk.mp3]	<ul class="trans"><li><i>adj.</i> 庞大的<div class="en">used to emphasize that something is extremely large</div></li></ul><div class="label">例句</div><ul><li>a colossal statue of the King<div class="cn">国王的巨大雕像</div></li><li>This whole holiday was a colossal waste of money.<div class="cn">这次度假浪费了大量的钱财。</div></li></ul><div class="rel">同根 colossus <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">pavement</div><div class="phon">英 /&#x27;peɪvm(ə)nt/ 美 /&#x27;pevmənt/</div>[sound:yd_pavement_uk.mp3]	<ul class="trans"><li><i>n.</i> [英]人行道<div class="en">a hard level surface or path at the side of a road for people to walk on</div></li></ul><div class="label">例句</div><ul><li>A small group of journalists waited on the pavement outside her house.<div class="cn">有一小群记者守候在她家外面的人行道上。</div></li><li>a pavement cafe<div class="cn">路边咖啡馆</div></li></ul><div class="label">搭配</div><ul><li>asphalt pavement — 沥青混凝土路面</li><li>concrete pavement — 混凝土路面；混凝土面层</li><li>on the pavement — 没住宿地；徘徊街头；被遗弃</li><li>pavement design — 路面设计；铺面设计</li></ul>	雅思	英语::3-雅思独有
<div class="word">disturb</div><div class="phon">英 /dɪ&#x27;stɜːb/ 美 /dɪ&#x27;stɝb/</div>[sound:yd_disturb_uk.mp3]	<ul class="trans"><li><i>v.</i> 打扰，扰乱<div class="en">to interrupt someone so that they cannot continue what they are doing</div></li></ul><div class="rem">助记 dis(分开) + turb(晃动， 搅动) → 扰乱； 打乱</div><div class="label">例句</div><ul><li>Sorry to disturb you, but I have an urgent message.<div class="cn">对不起打扰一下，我有个紧急消息。</div></li><li>The thieves fled when they were disturbed by a neighbour.<div class="cn">窃贼们被一名邻居惊动后逃跑了。</div></li></ul><div class="label">搭配</div><ul><li>do not disturb — 请勿打扰（美国连续剧）</li></ul><div class="rel">同根 disturbing <i>adj.</i> · disturbed <i>adj.</i> · disturbance <i>n.</i> · disturber <i>n.</i> · disturbing <i>v.</i> · disturbed <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">keep</div><div class="phon">英 /kiːp/ 美 /kip/</div>[sound:yd_keep_uk.mp3]	<ul class="trans"><li><i>v.</i> 使保持某一状态，阻止，保留，履行，保卫<div class="en">to stay in a particular state, condition, or position, or to make someone or something do this</div></li></ul><div class="label">例句</div><ul><li>You can keep it. I don’t need it any more.<div class="cn">你留着吧，我不需要了。</div></li></ul><div class="label">搭配</div><ul><li>keep in — 隐瞒，隐藏；抑制；继续燃烧</li><li>keep on — 继续；穿着…不脱</li><li>keep up — 保持；继续；不低落；不落后</li><li>keep up with — 赶得上；和…保持联系</li></ul><div class="rel">同根 kept <i>adj.</i> · keeper <i>n.</i> · keeping <i>n.</i> · kept <i>v.</i> · keeping <i>v.</i></div>	雅思	英语::3-雅思独有
<div class="word">physician</div><div class="phon">英 /fɪ&#x27;zɪʃ(ə)n/ 美 /fɪ&#x27;zɪʃən/</div>[sound:yd_physician_uk.mp3]	<ul class="trans"><li><i>n.</i> 医生<div class="en">a doctor</div></li></ul><div class="rem">助记 physic(医学) + ian(表人) → 医师</div><div class="label">例句</div><ul><li>...your family physician.<div class="cn">…你的家庭医生。</div></li></ul><div class="label">搭配</div><ul><li>chief physician — 主任医师</li><li>attending physician — 主治医生</li><li>family physician — 家庭医生；家庭医师</li></ul>	雅思	英语::3-雅思独有
<div class="word">precious</div><div class="phon">英 /&#x27;preʃəs/ 美 /&#x27;prɛʃəs/</div>[sound:yd_precious_uk.mp3]	<ul class="trans"><li><i>adj.</i> 宝贵的，珍贵的<div class="en">something that is precious is valuable and important and should not be wasted or used without care</div></li></ul><div class="label">例句</div><ul><li>planes delivering precious supplies of medicine and food<div class="cn">运送药品、食品等宝贵物资的飞机</div></li><li>our planet’s precious resources<div class="cn">我们星球上的宝贵资源</div></li></ul><div class="label">搭配</div><ul><li>precious metal — 贵金属，贵重金属</li><li>precious stone — 宝石</li><li>precious moment — 珍贵的时刻</li></ul><div class="rel">同根 preciously <i>adv.</i> · preciousness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">insane</div><div class="phon">英 /ɪn&#x27;seɪn/ 美 /ɪn&#x27;sen/</div>[sound:yd_insane_uk.mp3]	<ul class="trans"><li><i>adj.</i> 愚蠢的; 疯狂的<div class="en">completely stupid or crazy, often in a way that is dangerous</div></li></ul><div class="rem">助记 in(不) + san(健全的) + e → 精神不健全的 → 精神病的</div><div class="label">例句</div><ul><li>That’s an insane risk.<div class="cn">那是疯狂的冒险之举。</div></li><li>The whole idea sounds absolutely insane to me.<div class="cn">整个主意在我看来荒谬至极。</div></li></ul><div class="label">搭配</div><ul><li>insane asylum — 精神病院</li></ul><div class="rel">同根 insanely <i>adv.</i> · insanity <i>n.</i> · insaneness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">assess</div><div class="phon">英 /ə&#x27;ses/ 美 /ə&#x27;sɛs/</div>[sound:yd_assess_uk.mp3]	<ul class="trans"><li><i>v.</i> 估值，评价<div class="en">to make a judgment about a person or situation after thinking carefully about it</div></li></ul><div class="label">例句</div><ul><li>The test was to assess aptitude rather than academic achievement.<div class="cn">该测试将评估能力而不是学业成绩。</div></li></ul><div class="rel">同根 assessable <i>adj.</i> · assessment <i>n.</i> · assessor <i>n.</i> · assessee <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">flesh</div><div class="phon">英 /fleʃ/ 美 /flɛʃ/</div>[sound:yd_flesh_uk.mp3]	<ul class="trans"><li><i>n.</i> 肉，肉体，果肉<div class="en">the soft part of the body of a person or animal that is between the skin and the bones</div></li></ul><div class="label">例句</div><ul><li>a freshwater fish with firm white flesh<div class="cn">一种肉色雪白、肉质紧实的淡水鱼</div></li></ul><div class="label">搭配</div><ul><li>flesh and blood — 血肉之躯；人类；情欲</li><li>in the flesh — 本人；亲自；以肉体形式</li><li>all flesh — 众生；人类</li><li>after the flesh — 世俗地，粗俗地</li></ul><div class="rel">同根 fleshy <i>adj.</i> · fleshly <i>adj.</i> · fleshiness <i>n.</i></div>	雅思	英语::3-雅思独有
<div class="word">stuntman</div><div class="phon"></div>	<ul class="trans"><li><i>n.</i> 替身演员<div class="en">A stuntman is a man whose job is to do dangerous things, either for publicity, or in a movie instead of an actor so that the actor does not risk being injured</div></li></ul><div class="label">例句</div><ul><li>Both Jacky Chan and Jet Li don&#x27;t like to use stuntman in their films.<div class="cn">成龙和李连杰在电影中都不爱用替身演员。</div></li><li>But Steve Truglia, a 45-year-old movie stuntman and a former member of the British Special Forces, said he planned a similar jump over the United States in July.<div class="cn">期间，只有一个叫史蒂夫·特鲁格利亚的人，45岁，职业是电影特技演员，并且曾是英国特种部队的一员，说他有一个类似的计划：7月份的时候从美国上空跳下。</div></li></ul>	雅思	英语::3-雅思独有
<div class="word">via</div><div class="phon">英 /ˈvaɪə，ˈviːə/ 美 /ˈvaɪə, ˈviə/</div>[sound:yd_via_uk.mp3]	<ul class="trans"><li><i>prep.</i> 径，由</li></ul>	雅思	英语::3-雅思独有
